;artist_name_lastfm;tra_id;title_lastfm;genre;track_id;artist_name;title;loudness;tempo;time_signature;key;mode;duration;avg_timbre1;avg_timbre2;avg_timbre3;avg_timbre4;avg_timbre5;avg_timbre6;avg_timbre7;avg_timbre8;avg_timbre9;avg_timbre10;avg_timbre11;avg_timbre12;var_timbre1;var_timbre2;var_timbre3;var_timbre4;var_timbre5;var_timbre6;var_timbre7;var_timbre8;var_timbre9;var_timbre10;var_timbre11;var_timbre12
3709;Matt Costa;d4d2a203-5f9a-4a92-8793-82a3e64f9f17;Sunshine;folk;TRTSLGM128F92CF812;Matt Costa;Sunshine;-7.68;82.412;4;3;1;155.79383;44.532620915;10.0247712418;-14.4692723312;-11.8365969499;-7.64437254902;12.1684466231;1.6057603485799998;-4.85118300654;-23.4391982571;-10.2740283224;-6.26797167756;3.49554248366;42.8060303487;2887.63774217;1564.22689314;2563.89309066;981.743486683;1382.21325938;587.0950562959999;830.8192142280001;389.46830719999997;506.668078219;513.3321153219999;343.178979316
3710;Matt Costa;db45b906-2084-405f-b773-0adc39a64da2;Songs We Sing;folk;TRPEHLN128F146CC1D;Matt Costa;Songs We Sing;-9.185;121.95100000000001;4;11;0;190.22322;44.5400102215;-1.1737563884200002;-10.914586030699999;-8.83992844974;1.96636115843;-2.24058262351;-3.4964105621800003;-5.98120783646;-6.453582623509999;-6.60252981261;-2.70686882453;10.034120954;25.5347421464;1634.18960588;2137.74523155;1790.39407314;742.5043688710001;970.2961180489999;521.18816152;931.654640192;316.827205504;530.65473612;363.163879245;304.02911539400003
3711;Matt Costa;e09d445a-08c8-4a28-bd52-557b323bcdc8;Cold December;folk;TRCLGPC128F146CC16;Matt Costa;Cold December;-7.575;111.37899999999999;1;10;1;255.63383;45.745453653199995;4.194267175569999;-23.5876870229;-14.824061068699999;-2.86286368593;-11.9523653217;6.91406870229;-6.07713304253;-5.52888549618;-6.7990796074199995;-4.31244165758;-4.54968375136;27.6382539927;2481.64443813;1676.76769275;899.14123987;975.411126718;630.3818203019999;560.305375165;632.510585579;437.49830120300004;419.072466409;199.401901505;263.74755795
3712;Matt Costa;e515a97e-cbf0-47b3-a7c6-768c76c63436;Vienna;folk;TRXPYSH128F423E622;Matt Costa;Vienna;-14.245999999999999;89.274;1;1;1;243.46077000000002;39.6817768147;-97.8799869989;-18.4400119177;-12.862069339100001;-20.4450086674;0.674787648971;-8.93143986999;-21.935299024899997;-6.994172264360001;-13.4283358613;0.9936392199349999;2.2082784398700004;9.53186579201;1899.10557943;1329.62737786;1219.82465516;737.6904646630001;652.6017749519999;607.173984957;667.873392218;435.521297904;387.792418457;238.51245295;277.543943148
3713;Matt Costa;ede72b60-f189-4956-899c-f4f551e7b683;Lilacs;folk;TRNQYXV128F423E599;Matt Costa;Lilacs;-9.837;107.99600000000001;4;8;1;255.21587000000002;43.410474633599996;-50.261191657299996;-21.0980845547;-12.016770011300002;-5.37743742954;-7.57287260428;3.68425028185;-12.4781409245;12.5425963923;-5.2685005637;-1.43357271702;-0.871367531003;17.5011673632;2127.96738009;1433.90168048;1099.24753212;630.285315331;798.521156055;454.03545544800005;600.925856946;519.4842300290001;383.372382913;315.54354452900003;282.29753368
3714;Matt Costa;f79403f4-c6e4-4855-b577-adfb248dc19c;Astair;folk;TRAAFOY128F146CC17;Matt Costa;Astair;-9.892999999999999;208.09799999999998;4;4;1;178.83383;43.7821007092;-21.456485106400002;-28.623365957399997;-10.7399574468;5.33891205674;-15.366646808499999;6.43911489362;-7.551038297869999;-4.74773333333;-1.50656879433;-0.6231276595740001;5.8229801418400005;20.8808661785;2949.22415948;1826.15567685;1007.25445701;747.0685266139999;758.5649431869999;466.404360947;794.916316482;379.893750848;356.63484742800006;238.082935697;256.76147693900003
3715;Matt Monro;230b0244-0f6a-4995-bbe7-fda15882a187;From Russia With Love;classic pop and rock;TRFZGJJ128F93140F9;Matt Monro;From Russia With Love;-11.577;87.97200000000001;4;10;1;155.61098;44.185472727299995;-37.725438961;38.1575844156;-9.04155324675;16.9813974026;-17.451571428599998;-26.529236363600003;-11.2321714286;-7.522807792210001;-10.730153246799999;6.74540779221;11.6713064935;16.5856430545;3320.55340462;1790.28377732;1444.70034457;1028.97606593;422.991960193;530.9141358119999;781.8973279239999;589.135997521;386.37192378199995;223.75227582099998;258.985747677
3716;Maxine Nightingale;605c6aa2-5802-4b29-ab39-4c0854808a46;Right Back Where We Started From;classic pop and rock;TRPKDRX128F932A35A;Maxine Nightingale;Right Back Where We Started From;-12.106;147.722;4;2;0;191.13751000000002;41.221297486;17.040041899400002;63.7504804469;17.5989427374;-16.7461089385;17.2793910615;4.37908100559;6.09662150838;0.579004189944;1.7628533519599998;-5.6518379888300005;3.26629329609;19.2694986084;905.584386266;1943.14630125;1479.08445312;407.291242815;1108.54997126;468.71439105800005;267.76706424599996;335.46228890099997;233.03338561700002;310.101887295;318.796399369
3717;Mecano;06339f54-7602-40d2-8e86-3a0aaf4ce058;El Mapa De Tu Corazón;punk;TRYOKMD128F42AA870;Mecano;El Mapa De Tu Corazón;-10.171;150.02;4;2;1;248.24117999999999;40.7899795181;-25.943162650599998;25.117686746999997;10.0283638554;-3.3690253012;4.65807108434;-15.7840180723;-6.398020481930001;16.6196903614;0.0789927710843;1.61430963855;13.6329855422;48.38952269479999;2318.52465748;2644.44827584;1516.81324462;1789.61993162;1041.76362353;808.762544131;517.63387682;352.99757865699996;320.202571328;273.027668113;268.70550063400003
3718;Mecano;0deb1763-f6e5-4765-9e92-313e9044b065;El Fin Del Mundo;punk;TRUENJP128F42A3890;Mecano;El Fin Del Mundo;-7.295;84.41799999999999;4;0;1;313.20771;45.2608329493;10.345599078300001;33.9492845622;5.659359447000001;-9.48944239631;-6.75072119816;-15.521523041500002;-10.735828341;15.4043248848;5.52735023041;3.05244009217;16.5682592166;54.499792784300006;2318.1789129999997;2108.82777202;1253.91722562;527.668521348;773.99087709;712.333188678;353.272544999;268.98402027;234.38428791;238.52742856900002;207.05920858599998
3719;Mecano;155050e6-53d5-4cfd-820d-4bdd6a8a6e53;Boda En Londres;punk;TRIDIPR128F42A388A;Mecano;Boda En Londres;-3.596;170.062;4;9;0;203.2322;51.2334590336;27.3757436975;10.4867846639;8.25562815126;-25.442205882399996;-12.7689096639;-17.2974453782;-17.2900241597;6.706889705880001;2.8787310924400002;9.882779411760001;16.6553508403;29.033223055;1679.14024347;1154.10193568;914.425876635;441.891046558;559.247721845;255.05190296599997;356.693851124;325.370024802;325.666012718;196.055560369;168.948605257
3720;Mecano;15efa460-25c0-4c19-bf17-0f99470dbd12;Barco A Venus;punk;TRVIZLD128F42AA585;Mecano;Barco A Venus;-7.917000000000001;153.417;4;5;1;201.19465;46.312916430600005;11.712548158599999;18.2539532578;-8.99129745042;-10.6131104816;-3.09750849858;-12.260492917799999;-10.4456175637;16.9583456091;1.24155665722;-0.273162889518;9.48426628895;52.3121153599;1301.64489562;1898.24682993;675.753663696;663.456758855;805.4633771619999;379.21470189;267.747179409;210.519276745;233.73750838;233.80208776799998;137.959066144
3721;Mecano;1de89390-7e57-4686-8149-5f7579ad0fe7;No Me Enseñen La Lección;punk;TRMVTIJ128F42A3884;Mecano;No Me Enseñen La Lección;-6.443;120.661;4;2;1;191.73832;47.01172106;-4.65041980474;-2.7588870292900003;-7.750560669460001;-14.151404462999999;-11.589284518800001;-8.94587447699;-14.345086471400002;21.2830320781;-3.8071966527199996;-0.7033347280329999;6.370172942819999;42.3652713671;1735.39646152;2076.41336141;836.2702928069999;1104.09933678;675.76607364;568.0862325869999;522.30681194;376.026263892;323.790610138;172.16742457700002;215.52342185
3722;Mecano;298c0269-6dcb-4f85-afed-d727d5f20290;Ya Viene El Sol;punk;TRLEKRL128F42AA81C;Mecano;Ya Viene El Sol;-12.372;102.946;4;0;1;284.18567;37.5909391386;10.4013867041;-47.2699363296;0.982882022472;10.804043071199999;9.30097003745;-29.8352837079;-20.852314606700002;12.589400749100001;1.4782406366999998;2.69762546816;14.8176376404;59.076890866099994;3189.40205866;1863.42441959;1141.19262251;1253.15064437;1619.61632961;1002.11943597;668.8213894419999;395.416237038;662.3397584859999;300.302346348;299.884453725
3723;Mecano;3e1182f3-eacd-4ad7-be62-6b9fea474273;Mosquito;punk;TRCDOOE128F42AA865;Mecano;Mosquito;-7.513;108.069;4;9;0;261.56363;46.1360875764;35.8111069246;15.5583329939;11.2951384929;-19.3242912424;2.83182382892;-4.37579022403;1.01864256619;11.2214144603;6.56000509165;3.6632942973500002;19.6839959267;27.008325344699998;1827.61139038;1595.53633213;1531.04421256;608.387680828;1114.97509401;519.6844259759999;326.403794458;240.94810957099997;450.098818995;387.273282071;174.47024586400002
3724;Mecano;427df4c5-c2f1-442e-98cb-29904903bc32;Hawaii-Bombay;punk;TRBBDNB128F4294887;Mecano;Hawaii-Bombay;-7.441;106.229;4;1;1;229.642;47.853297618999996;-40.9961997354;35.7103783069;4.98288492063;-4.85079232804;-21.3549722222;12.6227857143;-0.329543650794;17.2705132275;6.9943994709;-0.748538359788;-1.4896177248700002;7.82243660587;1642.52166964;1251.98880489;893.3665705669999;1062.44223637;573.798791014;969.1718466760001;334.228845163;247.667631779;184.665557713;189.84105783599998;290.016888776
3725;Mecano;4962024b-6ab7-485c-adc5-bc8f7f44217d;No Pintamos Nada;punk;TRHDGNT128F42AA85E;Mecano;No Pintamos Nada;-8.621;122.745;4;7;1;223.21587000000002;44.4555192547;0.318976397516;9.08386583851;9.36837018634;3.36710310559;6.3235478260899995;-18.3725130435;6.1242434782599995;15.553018633499999;8.11909565217;5.57048571429;15.8593726708;34.6923011912;1605.51082672;1399.08129497;1419.859211;467.542245747;1192.76460818;435.137827547;670.81081088;273.915261504;451.809424444;352.42652097800004;206.935619742
3726;Mecano;4a37fbd3-a1f8-466e-b6b0-3cbc5c7fe192;Me Rio De Janeiro;punk;TRAXDRL128F42AA86D;Mecano;Me Rio De Janeiro;-6.9239999999999995;146.185;4;9;0;241.60608;45.693248061999995;41.6745978682;7.942139534880001;12.2167839147;-23.8393488372;10.5954476744;-7.100468023260001;-3.81539922481;18.771921511600002;3.5228808139499996;0.265677325581;13.2786715116;37.161484231100005;2138.7590625999997;3242.47468977;1630.84961159;913.062478394;1721.85037988;508.95087360900004;429.128246879;367.179290315;368.278753876;472.221247275;196.230673397
3727;Mecano;4a96a4c3-968c-43f1-94a6-f8de57668442;El Ladrón De Discos;punk;TRRANSW128F42AA59C;Mecano;El Ladrón De Discos;-6.979;159.58100000000002;4;1;1;178.36363;47.8722978395;45.4510910494;7.402790123460001;-7.68585648148;-29.4182145062;-10.923976851900001;-30.7710941358;7.093993827160001;-1.14258333333;3.46228549383;5.55993209877;14.4964830247;29.5549161073;1105.18225699;1662.17311254;1622.55612452;711.172357517;1063.60775832;587.476829462;640.82709537;310.605578539;333.17430938;263.377647505;219.193975796
3728;Mecano;57af345b-9101-4083-a648-2cf22e661a99;El Balón;punk;TRPUYPQ128F42AA598;Mecano;El Balón;-6.29;136.667;4;7;1;210.65097999999998;46.681291200000004;27.6467712;4.421632;6.5489695999999995;-1.6228496000000001;20.920220800000003;-22.7685056;-4.6021168;13.1072416;-11.5017408;3.5067456;8.0387984;37.8308421488;1720.60125363;1918.82091609;2740.21887199;885.757404822;1919.11234625;384.19105206800003;679.303387962;317.703497175;594.257621795;463.132545863;234.78835064400002
3729;Mecano;65e89bb9-6bae-4b55-b4da-6f1a5a8c63e8;Maquillaje;punk;TRINHFV128F4294E81;Mecano;Maquillaje;-3.71;134.286;1;4;0;164.98893;51.531778996899995;34.4272664577;51.6754592476;9.24275548589;-11.206595611300001;-10.136609717899999;-4.36175705329;-4.26973040752;7.995065830720001;-0.177105015674;1.0937476489;6.683847962380001;10.6764602317;1412.5623925;2351.71757682;934.289551457;586.337265322;328.717033207;648.8629123659999;243.551874097;218.434020971;190.57737414099998;133.988597502;324.12313591599997
3730;Mecano;6cf1e148-395d-4082-913b-70aeeb937466;El Amante De Fuego;punk;TRUUAZI128F42AA57F;Mecano;El Amante De Fuego;-7.995;157.2;4;1;1;269.50485;44.8162231986;29.787992970100003;-10.1506019332;5.17090685413;12.0752759227;-13.840602812;-12.8245799649;-1.7926985940200002;14.6598365554;-1.00753602812;9.19905887522;10.3005685413;42.365488385999996;1560.71894035;2758.57325082;1691.12862734;947.4993448339999;1438.92869925;631.544553806;458.426188845;450.45153707199995;496.97701231400004;264.153375881;263.656357867
3731;Mecano;6cf1e148-395d-4082-913b-70aeeb937466;El Amante De Fuego;punk;TRKWAMY128F4294890;Mecano;El Amante De Fuego;-4.635;150.725;4;2;1;248.71138;49.0933220892;-14.2039880305;41.7401077258;13.559760609400001;-0.762225244831;-22.773408052199997;0.999930359086;-12.2065321001;16.5794385201;4.77854733406;9.75202829162;7.281947769310001;16.4334345513;1325.71458757;1095.58125716;543.586038361;634.543427274;442.55756854;497.951204557;252.420931013;364.364184351;176.08320914900003;145.124015803;242.622661906
3732;Mecano;785a87ee-d5c8-4699-865a-c5459732e722;La Fiesta Nacional;punk;TRJBCJT128F42AA520;Mecano;La Fiesta Nacional;-7.9639999999999995;150.72899999999998;4;7;1;210.52036;45.9141934349;7.75480656506;11.5965169988;-0.234447831184;-6.9413305978899995;-9.9358898007;-10.897309495899998;-3.4625486518199997;11.7301043376;1.6991969519299999;6.79830715123;12.7196811254;47.849552353;996.0602797810001;1733.96380494;1065.80066892;1081.5362005999998;1236.29282794;504.173296237;357.576200163;277.905043205;324.943465893;227.843384271;179.954905622
3733;Mecano;78f3470a-405d-4bcc-a9b5-134ed80c80fe;Busco Algo Barato;punk;TRNBMHP128F42AA867;Mecano;Busco Algo Barato;-7.635;118.971;4;2;1;201.01179;45.15367426270001;26.8031662198;10.4456420912;10.1673270777;23.0024235925;-11.5204892761;-14.9504517426;-20.117504021400002;16.434163538900002;7.164387399460001;6.59079490617;15.990958445;46.9709171231;2902.7353764000004;1407.12120591;1357.36810064;992.1246692660001;1017.76642298;518.694036966;637.109746778;258.390317193;663.916070028;293.30196879;194.302217295
3734;Mecano;7aa34f1e-0137-4a1b-8f98-e38cc24eccbc;Me Cuesta Tanto Olvidarte;punk;TROKPUH128F428E9FC;Mecano;Me Cuesta Tanto Olvidarte;-11.964;148.755;4;9;1;173.42649;40.9392084034;-66.62618823529999;41.4295915966;-1.18898151261;25.284794958000003;0.998149579832;-31.2683966387;-7.58823361345;10.0352168067;-5.584806722690001;-0.935539495798;6.4367781512599995;26.750421106100003;3520.63628534;1945.45668547;1649.78776459;1198.62835162;790.242568312;846.308472902;455.25371291199997;447.6170194;329.354329474;290.05610177799997;480.55322989
3735;Mecano;7f2b1900-d65c-4000-b986-88784e461020;Aire;punk;TRWNETU128F429487E;Mecano;Aire;-5.65;160.81799999999998;4;7;0;298.50077000000005;48.63965;-8.07610113636;34.360588636399996;-5.29254090909;4.896746590909999;-16.7468420455;-16.225375;-9.360603409089999;15.970160227300001;1.6204170454499998;1.78125227273;8.43603636364;22.3602590866;1881.510579;1638.31701743;994.9129858639999;891.292111882;436.47504630300006;588.10835985;347.488333576;265.27353185;221.66179612;130.196319941;309.439011215
3736;Mecano;7f2b1900-d65c-4000-b986-88784e461020;Aire;punk;TRWAWYV128F42AA869;Mecano;Aire;-8.847999999999999;168.017;4;7;0;272.48281000000003;44.0926576271;-63.0309838983;44.1595940678;8.4430059322;3.62334067797;-10.7754398305;-7.975740677969999;-10.5083762712;32.3729177966;4.22069745763;4.74539322034;16.2342449153;29.2586266438;2342.64606305;2142.15325123;1081.60135572;1203.45618263;643.713014977;771.349046824;504.035622377;308.446982781;285.595216387;222.40806323;284.98768301
3737;Mecano;a26a6ba8-6128-437e-9360-6987c5aae41d;Sólo Soy Una Persona;punk;TRVGTES128F42A3891;Mecano;Sólo Soy Una Persona;-6.956;129.916;4;4;1;108.22485;46.898087671199995;36.0640958904;63.8474465753;15.962087671199999;34.1123753425;1.07776164384;-28.6408657534;5.32742191781;0.142443835616;7.717293150680001;0.565512328767;5.88052054795;24.5765594279;4321.45167916;1863.50295586;1781.93113941;1099.50623252;796.275890527;586.911226818;814.18090008;348.712137874;412.25105824;204.93270340599997;210.278605861
3738;Mecano;abba99ac-8eed-42b8-8430-7b65a824072e;Quiero Vivir En La Ciudad;punk;TRQLYQZ128F429487B;Mecano;Quiero Vivir En La Ciudad;-3.362;190.49400000000003;4;9;1;169.32526000000001;51.678742138400004;8.677237421380001;51.4578600629;11.543298742100001;-28.0231698113;-15.3101761006;8.54906918239;-4.81125943396;-0.260229559748;-2.9774685534599996;6.78282861635;16.9349559748;6.19122941778;1385.18997303;1557.35828615;433.477102452;942.8446398960001;442.54671229300004;426.695039105;229.99252422700002;149.28236768600001;157.717694538;151.68917277100002;158.254885901
3739;Mecano;abba99ac-8eed-42b8-8430-7b65a824072e;Quiero Vivir En La Ciudad;punk;TRPVKSY128F42A3892;Mecano;Quiero Vivir En La Ciudad;-5.8389999999999995;166.019;4;10;1;168.56771;49.2317824859;72.0596101695;44.6688022599;0.761516949153;-27.3907118644;0.038131355932199996;-9.924692090399999;0.9466779661020001;-2.0801935028200003;3.75487429379;-3.93488700565;6.201399717509999;18.172123786;1072.90107218;1508.01755807;894.8746800719999;682.318671787;669.123667993;399.11401956300006;299.957229509;261.66810400599996;193.400513875;234.24344347;204.281463537
3740;Mecano;afc20f0b-b722-4d3d-92ef-1c8d3a5268f8;Focas;punk;TRUSJUK128F42AA594;Mecano;Focas;-4.511;103.804;4;9;1;208.45668999999998;49.641461995200004;62.3296306413;22.689795724499998;21.204105700699998;-6.83726840855;2.36737648456;-6.43964133017;6.9629916864600006;7.60265914489;3.67775415677;4.6075213776699995;8.59761045131;24.1766905573;2038.18998357;3225.48343773;2164.3819155;843.2928555999999;1259.34196418;524.1689468569999;671.3345108369999;214.436395795;441.70281391;427.793779748;205.072203029
3741;Mecano;baa45456-853d-4f5f-ba82-df714c24d2de;Me Voy De Casa;punk;TRRJGLY128F4294892;Mecano;Me Voy De Casa;-2.6319999999999997;200.49599999999998;4;3;0;190.77178999999998;53.8080529801;46.667637417200005;40.9060562914;0.775220198675;-16.950794702;-14.313365894;3.64223013245;-1.6854056291400001;14.9454221854;3.4596473509900005;-2.7310529801300003;8.16486092715;3.63469998064;860.672784231;1066.08984415;511.038848695;491.633152226;302.702323348;237.70711076700002;225.476847039;132.889055873;128.548338278;122.000661355;202.510417448
3742;Mecano;baa45456-853d-4f5f-ba82-df714c24d2de;Me Voy De Casa;punk;TRTKDSO128F42A388E;Mecano;Me Voy De Casa;-6.686;95.723;4;10;0;136.12363;47.01652603229999;47.1644362657;32.1083195691;6.2340448833;7.780127468580001;-0.786368043088;-10.5606624776;-4.27026032316;7.877651705569999;3.54691023339;0.36405565529600004;6.78073249551;41.1568162242;2158.70187286;3214.35298732;1587.51597815;1716.42237242;925.331085532;557.171374486;630.0366335;284.859001067;399.674014732;322.48578146;202.45232626799998
3743;Mecano;c5ea8fee-146b-4699-9a43-fd904eb0ec37;El 7 De Septiembre;punk;TRJYOAR128F428E9F7;Mecano;El 7 De Septiembre;-8.155;90.963;4;2;0;303.25506;44.256131323000005;-34.8004581712;2.73198249027;-1.63879571984;11.7814241245;-17.3140953307;-10.4074435798;-8.160058365760001;8.24245817121;4.89026167315;6.7930603112800005;6.58603307393;40.445021223000005;2579.63770454;1769.32145503;1180.79304968;1289.9463111;730.976087633;542.041709998;356.26003723199995;261.68609976;323.429504907;288.401197913;258.337871979
3744;Mecano;ca4fe925-2240-442a-a479-b52f193be8bb;Japón;punk;TRRCHVB128F42AA820;Mecano;Japón;-5.0169999999999995;136.165;4;4;0;245.65506000000002;50.07264;51.0024368421;15.7264505263;10.8010894737;-20.4557642105;-12.072445263199999;-6.37694631579;-12.669255789500001;8.58064842105;6.930994736839999;5.524363157890001;15.157930526300001;20.054003931500002;1923.5304142;1661.81519849;1747.50100433;817.7827363380001;837.100346559;365.396568478;327.021239005;450.62590499199996;367.050080725;270.49784992400004;203.835381075
3745;Mecano;d51cd88f-d02b-4206-ac1a-71569a515d2c;Me Colé En Una Fiesta;punk;TROXWIN128F4294884;Mecano;Me Colé En Una Fiesta;-3.7110000000000003;163.847;4;7;1;217.67791;51.3945835476;28.1468341902;24.0828727506;6.6203637532099995;-22.612070694099998;-18.1053020566;2.7336465295599996;-3.80599357326;3.5443251927999997;2.6107377892;4.53790231362;14.4803676093;5.73696089341;977.339234141;1773.07631459;506.362349311;695.753796271;487.12962408699997;545.750934691;265.805267137;240.696980312;188.417722929;190.381385363;225.99970224
3746;Mecano;db297f4c-2718-4d1f-a25b-0018d2f642b8;La Estación;punk;TRQPNOU128F429488E;Mecano;La Estación;-4.851;156.658;4;0;1;222.27546;49.75720965520001;-4.04966068966;42.8470441379;6.32265655172;6.86331724138;-16.9813710345;-1.02312137931;-5.7672262069;13.699623448299999;-0.398404137931;3.98933517241;6.902271724139999;23.013369545;1208.94379696;1391.0994871;702.37544875;1251.36284594;550.090484159;528.937090344;346.537039885;257.484852031;228.582626674;201.67273302;310.901155453
3747;Mecano;db297f4c-2718-4d1f-a25b-0018d2f642b8;La Estación;punk;TROCANF128F42AA860;Mecano;La Estación;-6.848;102.289;5;0;1;255.84281000000001;44.9892113095;58.3353154762;27.6078630952;11.3233115079;11.957815476199999;-10.7863869048;-1.5940257936500002;-2.39723412698;16.9880803571;11.132587301600001;2.5579097222200002;13.952620039700001;83.2050310873;2136.56528346;2519.90301965;1245.14381032;1448.95835892;943.2088368999999;1204.28757775;459.553651171;383.834908205;393.99361132800004;273.00014664599996;314.042112309
3748;Mecano;e359b545-a5be-4fe4-bc77-64fd9f7acd65;No Aguanto Más;punk;TRUIWIR128F42AA58E;Mecano;No Aguanto Más;-7.162999999999999;168.102;4;6;1;191.92118;46.3827063389;32.7068382924;-18.8271824062;1.11072574386;-3.2772703751599996;-11.0790918499;-19.8541112549;-0.0326843467012;9.21521345408;4.09808408797;7.336235446310001;14.148725743900002;52.859844582600005;2802.02704743;3184.69095546;2561.37749546;853.6531928210001;1110.22056989;438.223387211;560.589066671;244.19361951099998;416.542910346;390.32922358;237.249638414
3749;Mecano;f8e8fc1b-b904-480b-b12c-3ac05a8fafae;La Fuerza Del Destino;punk;TRNSQQP128F425ABA3;Mecano;La Fuerza Del Destino;-5.564;89.794;4;6;1;311.17016;45.1620344249;41.3508740554;-0.564565910999;22.7430738875;19.4518396306;5.0655978169599996;-4.64329806885;-17.583610411400002;10.165202351;-3.81757934509;3.0008228379500004;1.82750041982;33.3899385555;1693.16015301;2964.59637834;2033.13572558;852.080114425;1390.98200644;627.575845438;689.0174163639999;372.335364412;449.20382529;382.09108178099996;258.42084379700003
3750;Mecano;;Ya Viene El Sol (Introducción);punk;TRSTWJH128F429488C;Mecano;Ya Viene El Sol (Introducción);-3.286;94.274;4;7;1;64.41751;51.2580520833;6.034458333330001;29.533375;4.78494270833;-30.92640625;-13.1256875;8.926890625;-7.794838541669999;4.27742708333;-3.910890625;4.81911979167;9.20723958333;20.7830133306;1092.50329435;885.405395734;821.0502315960001;536.515203991;821.6186997980001;260.803076254;209.58822907299998;174.414342328;231.811745358;115.730591949;108.560929422
3751;Michael Brecker;b76f2540-0edf-4695-9a98-11e14a93ed7f;The Mean Time;jazz and blues;TRGANRB128F4272555;Michael Brecker;The Mean Time;-13.048;130.80100000000002;4;8;1;414.92852999999997;39.723445317199996;-32.3964918429;-3.5449945619300003;-5.15592326284;4.2303794561900006;-10.972414501500001;-17.9263873112;-2.20672205438;13.0018132931;6.64741148036;1.18746827795;-3.3715909365599996;19.3086692899;1965.88602458;2486.52563344;1080.94022244;1380.2874522;876.93537488;792.44791768;349.146438006;301.896433968;258.74146033799997;219.037861894;325.333615569
3752;Michael Brecker;d98d3c5a-a903-45e2-a4cc-77dc50e4f669;Song For Bilbao;jazz and blues;TRFDKTV128F149DAB6;Michael Brecker;Song For Bilbao;-10.042;185.567;4;5;1;345.05098;43.791134908500005;-32.8414931402;21.734264481700002;-0.923600609756;-11.010802591500001;-11.719964939;7.353750762200001;0.861307164634;8.17461661585;3.6576349085400004;1.7105152438999998;10.935247713399999;18.578708683800002;2374.61543081;1812.69426863;898.724943322;498.10725930300003;634.751477436;433.034812794;288.764168879;241.44578744700001;217.885986817;196.03388426700002;295.37992165599996
3753;Michael Hedges;02eacdac-4949-4c82-bbbb-5b64836fb781;Ritual Dance;folk;TRZSONM128F4284CE5;Michael Hedges;Ritual Dance;-18.573;187.40400000000002;1;9;0;140.9824;33.8150101351;-45.8687331081;-36.8779493243;-11.1533935811;-0.19441722973;-1.82261317568;9.16287837838;-18.1003074324;9.52078547297;-5.485376689190001;-1.1967280405399998;7.65913513514;22.2683622465;1146.95201922;668.721379595;1049.68975074;280.97170989200004;588.2928113319999;274.604441901;282.11448426;167.024512229;249.66555668400002;149.19430630899998;181.753418117
3754;Michael Hedges;3247d6c6-cd24-4606-b4f9-44bc4cd2534a;Jitterboogie;folk;TRHSLOP128F4284CE8;Michael Hedges;Jitterboogie;-16.555999999999997;152.091;1;1;1;160.7571;34.2378031359;-61.8579337979;-23.1468135889;17.7827020906;21.03978223;-3.9101445993;16.6821585366;-19.2213101045;-6.3684668989499995;-4.1228815331;5.14382926829;7.31240940767;19.9862965936;1019.95513057;1087.61006499;2170.26751775;506.571391881;1099.84231481;281.585763475;402.36505398400004;243.189023545;295.128280077;343.60493818300006;192.65697793900003
3755;Michael Hedges;38f599e4-418b-4d4f-82b5-045d17d822e8;The Double Planet;folk;TRXUVCH128F42893DF;Michael Hedges;The Double Planet;-21.351999999999997;149.442;4;9;1;202.39628000000002;28.9649003497;-72.0650839161;-42.7402622378;-10.233269230800001;-20.2727937063;-9.25855594406;15.290520979;-6.05951048951;1.9553479021;-1.0921136363600001;-2.0101993007;1.5749807692299997;39.687817928899996;2657.06684047;2824.82025217;1432.2231118;624.5102755380001;914.677319925;605.126279746;212.525660519;478.703636996;243.646318377;248.31643887299998;386.769070442
3756;Michael Hedges;46b785b0-2840-47d4-8703-0700f65e97b7;Aerial Boundaries;folk;TRFQEDU128F4284CDF;Michael Hedges;Aerial Boundaries;-20.739;169.83599999999998;4;7;1;283.42812000000004;31.0930194518;-32.2830645447;-18.0316366048;3.28804332449;-1.9161962864700002;-12.991880636600001;-1.4006746242299999;-18.0916498674;-6.2770132626;-5.21469230769;6.64199292661;15.5082599469;40.827359048299996;1714.59271208;817.645623292;846.508240109;736.0582726639999;619.597012365;511.859712474;246.691181188;222.42548712;218.02097560299998;153.16955410100002;177.828089497
3757;Michael Hedges;46b785b0-2840-47d4-8703-0700f65e97b7;Aerial Boundaries;folk;TRSNDBV128F42880FA;Michael Hedges;Aerial Boundaries;-18.972;169.862;4;7;1;280.89423999999997;32.8374346667;-48.52392355560001;-14.7770933333;4.83693777778;-3.49983911111;-12.9973582222;-2.16677422222;-18.475664888900003;-6.356504888890001;-5.88112977778;7.276436444439999;15.544794666700001;41.2402183577;1732.97478869;808.453342154;891.2222219360001;728.751208471;572.25761159;512.7562810869999;245.214312365;229.553252488;222.154982378;160.716398603;175.293242455
3758;Michael Hedges;b5b53ba9-da80-4f73-98b8-6ab8bef420fc;Oracle;folk;TRGLEQS128F42893ED;Michael Hedges;Oracle;-17.578;106.023;4;6;0;246.38648999999998;35.5353896499;-74.2121856925;-14.1163805175;-9.05469406393;-20.6089101979;-14.6751598174;9.9520152207;-9.82628158295;-6.1208325723;-5.2916651446;0.698299847793;8.97833028919;27.6791404205;2651.80979448;1640.26113001;969.8575249339999;734.2008467999999;630.507214834;852.605639467;378.725598495;718.465480897;289.890358713;159.693065193;557.002464194
